timestamp,success,latency,code,size,fill,annotation
1487015132,1,2.866482ms,200,79,,
1487015133,1,2.5315ms,200,79,,
1487015134,1,2.852486ms,200,79,,
1487015135,1,2.963469ms,200,79,,
1487015136,1,4.54612ms,200,79,,
1487015137,1,3.469924ms,200,79,,
1487015138,1,3.083407ms,200,79,,
1487015139,1,2.515388ms,200,79,,
1487015140,1,2.459917ms,200,79,,
1487015141,1,3.145926ms,200,79,,
1487015142,1,2.415437ms,200,79,,
1487015143,1,2.40318ms,200,79,,
1487015144,1,2.817634ms,200,79,,
1487015145,1,2.895809ms,200,79,,
1487015146,1,2.891871ms,200,79,,
1487015147,1,2.692634ms,200,79,,
1487015148,1,2.37417ms,200,79,,
1487015149,1,2.224442ms,200,79,,
1487015150,1,2.285842ms,200,79,,
1487015151,1,2.434204ms,200,79,,
1487015152,1,4.611335ms,200,79,,
1487015153,1,2.265263ms,200,79,,
1487015154,1,2.991298ms,200,79,,
1487015155,1,3.468041ms,200,79,,
1487015156,1,2.83502ms,200,79,,
1487015157,1,2.797508ms,200,79,,
1487015158,1,3.099484ms,200,79,,
1487015159,1,2.736749ms,200,79,,
1487015160,1,2.810772ms,200,79,,
1487015161,1,2.376508ms,200,79,,
1487015162,1,2.837963ms,200,79,,
1487015163,1,2.45231ms,200,79,,
1487015164,1,2.847024ms,200,79,,
1487015165,1,2.572257ms,200,79,,
1487015166,1,2.913447ms,200,79,,
1487015167,1,3.21816ms,200,79,,
1487015168,1,2.343ms,200,79,,
1487015169,1,2.436474ms,200,79,,
1487015170,1,2.879508ms,200,79,,
1487015171,1,3.485504ms,200,79,,
1487015172,1,3.007151ms,200,79,,
1487015173,1,2.454974ms,200,79,,
1487015174,1,2.98963ms,200,79,,
1487015175,1,2.292426ms,200,79,,
1487015176,1,3.421973ms,200,79,,
1487015177,1,2.887769ms,200,79,,
1487015178,1,3.461794ms,200,79,,
1487015179,1,5.030841ms,200,79,,
1487015180,1,3.0327ms,200,79,,
1487015181,1,4.72737ms,200,79,,
1487015182,1,3.257121ms,200,79,,
1487015183,1,4.443311ms,200,79,,
1487015184,1,2.941433ms,200,79,,
1487015185,1,2.983111ms,200,79,,
1487015186,1,2.777311ms,200,79,,
1487015187,1,3.885407ms,200,79,,
1487015188,1,2.703663ms,200,79,,
1487015189,1,2.719865ms,200,79,,
1487015190,1,1.971798ms,200,79,,
1487015191,1,2.285917ms,200,79,,
1487015192,1,2.387161ms,200,79,,
1487015193,1,3.854933ms,200,79,,
1487015194,1,2.899648ms,200,79,,
1487015195,1,3.545181ms,200,79,,
1487015196,1,2.777095ms,200,79,,
1487015197,1,3.166038ms,200,79,,
1487015199,1,2.459961ms,200,79,,
1487015200,1,5.127413ms,200,79,,
1487015201,1,2.950934ms,200,79,,
1487015202,1,2.587852ms,200,79,,
1487015203,1,3.080535ms,200,79,,
1487015204,1,4.821311ms,200,79,,
1487015205,1,1.956393ms,200,79,,
1487015206,1,2.894654ms,200,79,,
1487015207,1,2.643025ms,200,79,,
1487015208,1,4.790283ms,200,79,,
1487015209,1,5.110768ms,200,79,,
1487015210,1,2.713978ms,200,79,,
1487015211,1,4.273312ms,200,79,,
1487015212,1,2.387097ms,200,79,,
1487015213,1,3.689043ms,200,79,,
1487015214,1,2.176361ms,200,79,,
1487015215,1,2.54332ms,200,79,,
1487015216,1,3.446531ms,200,79,,
1487015217,1,2.379611ms,200,79,,
1487015218,1,2.990527ms,200,79,,
1487015219,1,2.729533ms,200,79,,
1487015220,1,2.857657ms,200,79,,
1487015221,1,2.80675ms,200,79,,
1487015222,1,2.898193ms,200,79,,
1487015223,1,3.1312ms,200,79,,
1487015224,1,3.022231ms,200,79,,
1487015225,1,2.695452ms,200,79,,
1487015226,1,2.889002ms,200,79,,
1487015227,1,2.638611ms,200,79,,
1487015228,1,2.40366ms,200,79,,
1487015229,1,2.348327ms,200,79,,
1487015230,1,2.347971ms,200,79,,
1487015231,1,2.071579ms,200,79,,
1487015232,1,2.290283ms,200,79,,
1487015233,1,2.243354ms,200,79,,
1487015234,1,2.172167ms,200,79,,
1487015235,1,3.114049ms,200,79,,
1487015236,1,2.200957ms,200,79,,
1487015237,1,2.479565ms,200,79,,
1487015238,1,3.998734ms,200,79,,
1487015239,1,3.670564ms,200,79,,
1487015240,1,3.390833ms,200,79,,
1487015241,1,3.046214ms,200,79,,
1487015242,1,2.425178ms,200,79,,
1487015243,1,2.60568ms,200,79,,
1487015244,1,2.719983ms,200,79,,
1487015245,1,2.864ms,200,79,,
1487015246,1,2.524044ms,200,79,,
1487015247,1,2.584721ms,200,79,,
1487015248,1,2.595781ms,200,79,,
1487015249,1,2.831992ms,200,79,,
1487015250,1,2.715844ms,200,79,,
1487015251,1,2.822877ms,200,79,,
1487015252,1,2.702941ms,200,79,,
1487015253,1,2.519963ms,200,79,,
1487015254,1,2.656885ms,200,79,,
1487015255,1,3.329607ms,200,79,,
1487015256,1,2.677806ms,200,79,,
1487015257,1,3.926088ms,200,79,,
1487015258,1,2.419423ms,200,79,,
1487015259,1,3.377546ms,200,79,,
1487015260,1,2.848566ms,200,79,,
1487015261,1,2.431892ms,200,79,,
1487015262,1,3.069062ms,200,79,,
1487015263,1,2.548063ms,200,79,,
1487015264,1,2.508435ms,200,79,,
1487015265,1,3.677938ms,200,79,,
1487015266,1,2.891593ms,200,79,,
1487015267,1,2.938249ms,200,79,,
1487015268,1,4.359327ms,200,79,,
1487015269,1,3.124315ms,200,79,,
1487015270,1,3.205511ms,200,79,,
1487015271,1,2.932016ms,200,79,,
1487015272,1,2.503315ms,200,79,,
1487015273,1,2.784355ms,200,79,,
1487015274,1,2.095665ms,200,79,,
1487015275,1,2.651238ms,200,79,,
1487015276,1,3.201284ms,200,79,,
1487015277,1,2.274401ms,200,79,,
1487015278,1,2.783089ms,200,79,,
1487015279,1,4.516706ms,200,79,,
1487015280,1,2.719545ms,200,79,,
1487015281,1,2.858419ms,200,79,,
1487015282,1,4.116984ms,200,79,,
1487015283,1,2.955ms,200,79,,
1487015284,1,3.208918ms,200,79,,
1487015285,1,3.470219ms,200,79,,
1487015286,1,2.385065ms,200,79,,
1487015287,1,2.887044ms,200,79,,
1487015288,1,3.163405ms,200,79,,
1487015289,1,3.565065ms,200,79,,
1487015290,1,3.374443ms,200,79,,
1487015291,1,4.633507ms,200,79,,
1487015292,1,2.699667ms,200,79,,
1487015293,1,3.524318ms,200,79,,
1487015294,1,2.264588ms,200,79,,
1487015295,1,2.991024ms,200,79,,
1487015296,1,3.721849ms,200,79,,
1487015297,1,3.773075ms,200,79,,
1487015298,1,2.687981ms,200,79,,
1487015299,1,2.772179ms,200,79,,
1487015300,1,3.242953ms,200,79,,
1487015301,1,3.032414ms,200,79,,
1487015302,1,4.206102ms,200,79,,
1487015303,1,2.850885ms,200,79,,
1487015304,1,2.511617ms,200,79,,
1487015305,1,2.483723ms,200,79,,
1487015306,1,2.574804ms,200,79,,
1487015307,1,3.031129ms,200,79,,
1487015308,1,4.695959ms,200,79,,
1487015309,1,2.52539ms,200,79,,
1487015310,1,2.450326ms,200,79,,
1487015311,1,3.027946ms,200,79,,
1487015312,1,2.607248ms,200,79,,
1487015313,1,3.223223ms,200,79,,
1487015314,1,2.94092ms,200,79,,
1487015315,1,2.668446ms,200,79,,
1487015316,1,2.788206ms,200,79,,
1487015317,1,2.970463ms,200,79,,
1487015318,1,3.174549ms,200,79,,
1487015319,1,3.0076ms,200,79,,
1487015320,1,2.937007ms,200,79,,
1487015321,1,2.935179ms,200,79,,
1487015322,1,4.084054ms,200,79,,
1487015323,1,2.670375ms,200,79,,
1487015324,1,3.839526ms,200,79,,
1487015325,1,2.614563ms,200,79,,
1487015326,1,2.626257ms,200,79,,
1487015327,1,5.109794ms,200,79,,
1487015328,1,3.72134ms,200,79,,
1487015329,1,2.653693ms,200,79,,
1487015330,1,3.034308ms,200,79,,
1487015331,1,3.033619ms,200,79,,
1487015332,1,2.567055ms,200,79,,
1487015333,1,2.544137ms,200,79,,
1487015334,1,3.019914ms,200,79,,
1487015335,1,2.473684ms,200,79,,
1487015336,1,2.212179ms,200,79,,
1487015337,1,3.401772ms,200,79,,
1487015338,1,2.944144ms,200,79,,
1487015339,1,2.577359ms,200,79,,
1487015340,1,2.484206ms,200,79,,
1487015341,1,4.404079ms,200,79,,
1487015342,1,4.794386ms,200,79,,
1487015343,1,2.332734ms,200,79,,
1487015344,1,2.521089ms,200,79,,
1487015345,1,3.88277ms,200,79,,
1487015346,1,2.589735ms,200,79,,
1487015347,1,2.39138ms,200,79,,
1487015348,1,2.684177ms,200,79,,
1487015349,1,3.90093ms,200,79,,
1487015350,1,2.434054ms,200,79,,
1487015351,1,3.357918ms,200,79,,
1487015352,1,4.295591ms,200,79,,
1487015353,1,2.133464ms,200,79,,
1487015354,1,2.83012ms,200,79,,
1487015355,1,2.218158ms,200,79,,
1487015356,1,2.499526ms,200,79,,
1487015357,1,2.833832ms,200,79,,
1487015358,1,2.655005ms,200,79,,
1487015359,1,2.732ms,200,79,,
1487015360,1,3.059747ms,200,79,,
1487015361,1,2.491222ms,200,79,,
1487015362,1,2.829988ms,200,79,,
1487015363,1,2.718023ms,200,79,,
1487015364,1,2.922476ms,200,79,,
1487015365,1,2.765015ms,200,79,,
1487015366,1,2.932659ms,200,79,,
1487015367,1,2.659807ms,200,79,,
1487015368,1,3.616875ms,200,79,,
1487015369,1,2.627824ms,200,79,,
1487015370,1,3.165567ms,200,79,,
1487015371,1,4.470754ms,200,79,,
1487015372,1,2.802792ms,200,79,,
1487015373,1,2.591285ms,200,79,,
1487015374,1,3.375839ms,200,79,,
1487015375,1,3.122109ms,200,79,,
1487015376,1,3.354921ms,200,79,,
1487015377,1,2.179849ms,200,79,,
1487015378,1,2.088639ms,200,79,,
1487015379,1,5.163499ms,200,79,,
1487015380,1,2.880334ms,200,79,,
1487015381,1,4.858857ms,200,79,,
1487015382,1,3.463481ms,200,79,,
1487015383,1,4.678723ms,200,79,,
1487015384,1,3.134016ms,200,79,,
1487015385,1,2.544224ms,200,79,,
1487015386,1,2.752934ms,200,79,,
1487015387,1,2.716547ms,200,79,,
1487015388,1,2.543205ms,200,79,,
1487015389,1,2.88696ms,200,79,,
1487015390,1,4.212011ms,200,79,,
1487015391,1,2.74987ms,200,79,,
1487015392,1,2.773787ms,200,79,,
1487015393,1,2.799305ms,200,79,,
1487015394,1,2.462337ms,200,79,,
1487015395,1,2.431541ms,200,79,,
1487015396,1,2.260761ms,200,79,,
1487015397,1,2.832ms,200,79,,
1487015398,1,2.815345ms,200,79,,
1487015399,1,2.474618ms,200,79,,
1487015400,1,3.386856ms,200,79,,
1487015401,1,2.663102ms,200,79,,
1487015402,1,4.607886ms,200,79,,
1487015403,1,28.42706ms,200,79,,
1487015404,1,2.79269ms,200,79,,
1487015405,1,2.763394ms,200,79,,
1487015406,1,4.049912ms,200,79,,
1487015407,1,2.561082ms,200,79,,
1487015408,1,2.708876ms,200,79,,
1487015409,1,3.510136ms,200,79,,
1487015410,1,3.220971ms,200,79,,
1487015411,1,2.553259ms,200,79,,
1487015412,1,2.277899ms,200,79,,
1487015413,1,2.781883ms,200,79,,
1487015414,1,2.392175ms,200,79,,
1487015415,1,2.390725ms,200,79,,
1487015416,1,2.711255ms,200,79,,
1487015417,1,3.955826ms,200,79,,
1487015418,1,4.006368ms,200,79,,
1487015419,1,2.81361ms,200,79,,
1487015420,1,4.880214ms,200,79,,
1487015421,1,3.637917ms,200,79,,
1487015422,1,2.695681ms,200,79,,
1487015424,1,4.509229ms,200,79,,
1487015425,1,2.844781ms,200,79,,
1487015426,1,2.603557ms,200,79,,
1487015427,1,3.857641ms,200,79,,
1487015428,1,2.825249ms,200,79,,
1487015429,1,3.892152ms,200,79,,
1487015430,1,2.869815ms,200,79,,
1487015431,1,2.895973ms,200,79,,
1487015432,1,3.156785ms,200,79,,
1487015433,1,3.985679ms,200,79,,
1487015434,1,3.337672ms,200,79,,
1487015435,1,3.14007ms,200,79,,
1487015436,1,2.654822ms,200,79,,
1487015437,1,2.245261ms,200,79,,
1487015438,1,3.509206ms,200,79,,
1487015439,1,2.961848ms,200,79,,
1487015440,1,2.629134ms,200,79,,
1487015441,1,2.765135ms,200,79,,
1487015442,1,2.733793ms,200,79,,
1487015443,1,2.387819ms,200,79,,
1487015444,1,1.957208ms,200,79,,
1487015445,1,3.182934ms,200,79,,
1487015446,1,2.689891ms,200,79,,
1487015447,1,2.564168ms,200,79,,
1487015448,1,3.257011ms,200,79,,
1487015449,1,2.521271ms,200,79,,
1487015450,1,2.684731ms,200,79,,
1487015451,1,3.660202ms,200,79,,
1487015452,1,2.349855ms,200,79,,
1487015453,1,5.136914ms,200,79,,
1487015454,1,3.926265ms,200,79,,
1487015455,1,3.325832ms,200,79,,
1487015456,1,2.893786ms,200,79,,
1487015457,1,2.841296ms,200,79,,
1487015458,1,2.680355ms,200,79,,
1487015459,1,2.818023ms,200,79,,
1487015460,1,3.060356ms,200,79,,
1487015461,1,2.525156ms,200,79,,
1487015462,1,3.081214ms,200,79,,
1487015463,1,3.16419ms,200,79,,
1487015464,1,3.934949ms,200,79,,
1487015465,1,4.309248ms,200,79,,
1487015466,1,4.170589ms,200,79,,
1487015467,1,2.580758ms,200,79,,
1487015468,1,2.261521ms,200,79,,
1487015469,1,3.325576ms,200,79,,consul_server start
1487015470,1,3.218254ms,200,79,,
1487015471,1,2.874126ms,200,79,,
1487015472,1,2.356162ms,200,79,,
1487015473,1,2.466086ms,200,79,,
1487015474,1,3.227772ms,200,79,,
1487015475,1,2.177786ms,200,79,,
1487015476,1,4.775692ms,200,79,,
1487015477,1,2.578379ms,200,79,,
1487015478,1,2.54103ms,200,79,,
1487015479,1,2.871668ms,200,79,,
1487015480,1,2.749095ms,200,79,,
1487015481,1,3.685976ms,200,79,,
1487015482,1,3.003922ms,200,79,,
1487015483,1,3.123018ms,200,79,,
1487015484,1,2.289707ms,200,79,,
1487015485,1,2.773058ms,200,79,,
1487015486,1,2.551103ms,200,79,,
1487015487,1,3.313614ms,200,79,,
1487015488,1,3.714048ms,200,79,,
1487015489,1,2.550382ms,200,79,,
1487015490,1,3.662739ms,200,79,,
1487015491,1,3.193941ms,200,79,,
1487015492,1,3.84498ms,200,79,,
1487015493,1,2.936705ms,200,79,,
1487015494,1,3.045432ms,200,79,,
1487015495,1,3.78715ms,200,79,,
1487015496,1,2.843391ms,200,79,,
1487015497,1,2.87001ms,200,79,,
1487015498,1,3.28918ms,200,79,,
1487015499,1,6.142792ms,200,79,,
1487015500,1,3.248885ms,200,79,,
1487015501,1,3.186358ms,200,79,,
1487015502,1,3.432489ms,200,79,,
1487015503,1,2.600838ms,200,79,,
1487015504,1,2.989734ms,200,79,,
1487015505,1,3.037266ms,200,79,,
1487015506,1,3.826519ms,200,79,,
1487015507,1,2.942719ms,200,79,,
1487015508,1,2.146406ms,200,79,,
1487015509,1,4.591616ms,200,79,,
1487015510,1,2.868637ms,200,79,,
1487015511,1,2.705162ms,200,79,,
1487015512,1,2.739171ms,200,79,,
1487015513,1,3.048253ms,200,79,,
1487015514,1,2.823397ms,200,79,,
1487015515,1,3.986829ms,200,79,,
1487015516,1,2.599931ms,200,79,,
1487015517,1,2.602015ms,200,79,,
1487015518,1,2.889863ms,200,79,,
1487015519,1,3.182902ms,200,79,,
1487015520,1,2.880044ms,200,79,,
1487015521,1,3.128968ms,200,79,,
1487015522,1,2.633195ms,200,79,,
1487015523,1,2.858ms,200,79,,
1487015525,1,3.280806ms,200,79,,"etcd_server start
etcd_tls_server start
nats start
consul_server done"
1487015526,1,3.061942ms,200,79,,
1487015527,1,3.19265ms,200,79,,
1487015528,1,3.089321ms,200,79,,
1487015529,1,2.71567ms,200,79,,
1487015530,1,2.849206ms,200,79,,
1487015531,1,2.240832ms,200,79,,
1487015532,1,2.379249ms,200,79,,
1487015533,1,4.403907ms,200,79,,
1487015534,1,2.958388ms,200,79,,
1487015535,1,2.347281ms,200,79,,
1487015536,1,2.319685ms,200,79,,
1487015537,1,3.164203ms,200,79,,
1487015538,1,3.280329ms,200,79,,
1487015539,1,2.59524ms,200,79,,
1487015540,1,2.469661ms,200,79,,
1487015541,1,2.06555ms,200,79,,
1487015542,1,2.4781ms,200,79,,
1487015543,1,2.58736ms,200,79,,
1487015544,1,2.784563ms,200,79,,
1487015545,1,2.654986ms,200,79,,
1487015546,1,5.965046ms,200,79,,
1487015547,1,2.157613ms,200,79,,
1487015548,1,2.183611ms,200,79,,
1487015549,1,2.209258ms,200,79,,
1487015550,1,2.257944ms,200,79,,
1487015551,1,2.835527ms,200,79,,
1487015552,1,2.315629ms,200,79,,
1487015553,1,3.57134ms,200,79,,
1487015554,1,3.171741ms,200,79,,
1487015555,1,2.319587ms,200,79,,
1487015556,1,2.911114ms,200,79,,
1487015557,1,3.831705ms,200,79,,
1487015558,1,2.679251ms,200,79,,
1487015559,1,2.502102ms,200,79,,
1487015560,1,2.973826ms,200,79,,
1487015561,1,2.803837ms,200,79,,
1487015562,1,3.509782ms,200,79,,
1487015563,1,2.669461ms,200,79,,
1487015564,1,2.430596ms,200,79,,
1487015565,1,2.91391ms,200,79,,
1487015566,1,3.034ms,200,79,,
1487015567,1,3.700962ms,200,79,,
1487015568,1,2.234867ms,200,79,,
1487015569,1,2.030564ms,200,79,,
1487015570,1,2.746002ms,200,79,,
1487015571,1,2.116257ms,200,79,,
1487015572,1,3.60918ms,200,79,,
1487015573,1,3.238677ms,200,79,,
1487015574,1,5.39628ms,200,79,,
1487015575,1,3.281662ms,200,79,,
1487015576,1,2.291924ms,200,79,,
1487015577,1,2.881675ms,200,79,,
1487015578,1,2.836318ms,200,79,,
1487015579,1,2.320028ms,200,79,,
1487015580,1,3.594095ms,200,79,,
1487015581,1,3.033336ms,200,79,,
1487015582,1,3.475913ms,200,79,,
1487015583,1,2.153491ms,200,79,,nats done
1487015584,1,2.491093ms,200,79,,
1487015585,1,2.863093ms,200,79,,
1487015586,1,2.197762ms,200,79,,etcd_tls_server done
1487015587,1,2.483859ms,200,79,,
1487015588,1,2.421775ms,200,79,,
1487015589,1,2.858074ms,200,79,,
1487015590,1,2.848482ms,200,79,,
1487015591,1,2.11ms,200,79,,
1487015592,1,2.23099ms,200,79,,
1487015593,1,3.986513ms,200,79,,
1487015594,1,4.62288ms,200,79,,
1487015595,1,2.276813ms,200,79,,
1487015596,1,2.360288ms,200,79,,
1487015597,1,2.797883ms,200,79,,
1487015598,1,3.550656ms,200,79,,
1487015599,1,2.313125ms,200,79,,
1487015600,1,2.38195ms,200,79,,
1487015601,1,4.186951ms,200,79,,
1487015602,1,2.759478ms,200,79,,
1487015603,1,2.512ms,200,79,,
1487015604,1,2.317935ms,200,79,,
1487015605,1,2.314538ms,200,79,,
1487015606,1,2.16519ms,200,79,,
1487015607,1,2.53164ms,200,79,,
1487015608,1,2.446525ms,200,79,,
1487015609,1,3.008452ms,200,79,,
1487015610,1,2.897914ms,200,79,,
1487015611,1,2.238943ms,200,79,,
1487015612,1,5.044548ms,200,79,,
1487015613,1,3.012587ms,200,79,,
1487015614,1,2.067132ms,200,79,,
1487015615,1,2.355271ms,200,79,,
1487015616,1,2.336124ms,200,79,,
1487015617,1,2.826759ms,200,79,,
1487015618,1,2.880557ms,200,79,,
1487015619,1,2.334372ms,200,79,,
1487015620,1,2.178822ms,200,79,,
1487015621,1,2.187256ms,200,79,,
1487015622,1,4.475788ms,200,79,,
1487015623,1,2.354472ms,200,79,,
1487015624,1,2.229344ms,200,79,,
1487015625,1,2.727835ms,200,79,,
1487015626,1,3.617064ms,200,79,,
1487015628,1,2.712454ms,200,79,,
1487015629,1,2.39653ms,200,79,,
1487015630,1,2.978868ms,200,79,,"nfs_server start
etcd_server done"
1487015631,1,2.140833ms,200,79,,
1487015632,1,2.067571ms,200,79,,
1487015633,1,2.020125ms,200,79,,
1487015634,1,2.604223ms,200,79,,
1487015635,1,2.655116ms,200,79,,
1487015636,1,3.168726ms,200,79,,
1487015637,1,2.158042ms,200,79,,
1487015638,0,3.973205ms,404,73,,
1487015639,0,2.425294ms,404,73,,
1487015640,0,1.384355ms,404,73,,
1487015641,0,1.341957ms,404,73,,
1487015642,0,1.389463ms,404,73,,
1487015643,0,1.419438ms,404,73,,
1487015644,0,1.357714ms,404,73,,
1487015645,0,1.371477ms,404,73,,
1487015646,0,2.089699ms,404,73,,
1487015647,0,2.227417ms,404,73,,
1487015648,0,1.301483ms,404,73,,
1487015649,0,1.442622ms,404,73,,
1487015650,0,1.260279ms,404,73,,
1487015651,0,3.005023473s,503,107,,
1487015654,0,1.533381ms,503,107,,
1487015655,0,1.48925ms,503,107,,
1487015652,0,3.124811721s,503,107,,
1487015653,0,3.006215981s,503,107,,
1487015656,0,1.661324ms,503,107,,
1487015657,0,1.745095ms,503,107,,
1487015658,0,1.627935ms,503,107,,
1487015659,0,1.55364ms,503,107,,
1487015660,0,1.629392ms,503,107,,
1487015661,0,1.547869ms,503,107,,
1487015662,0,1.546931ms,503,107,,
1487015663,0,1.544695ms,503,107,,
1487015664,0,1.625191ms,503,107,,
1487015665,0,1.547117ms,503,107,,
1487015666,0,1.601301ms,503,107,,
1487015667,0,1.654361ms,503,107,,
1487015668,0,1.521426ms,503,107,,
1487015669,0,1.666932ms,503,107,,
1487015670,0,1.550595ms,503,107,,
1487015671,0,1.591232ms,503,107,,
1487015672,0,1.652198ms,503,107,,
1487015673,0,1.594177ms,503,107,,
1487015674,0,1.438741ms,503,107,,
1487015675,0,1.395151ms,503,107,,
1487015676,0,1.700106ms,503,107,,
1487015677,0,3.478884ms,503,107,,
1487015678,0,1.633207ms,503,107,,
1487015679,0,1.645947ms,503,107,,
1487015680,0,2.490432ms,503,107,,
1487015681,0,3.240218ms,503,107,,
1487015682,0,1.569307ms,503,107,,
1487015683,0,1.592691ms,503,107,,
1487015684,0,1.634968ms,503,107,,
1487015685,0,1.639849ms,503,107,,
1487015686,0,1.503511ms,503,107,,
1487015687,0,1.577549ms,503,107,,
1487015688,0,4.629715ms,503,107,,
1487015689,0,1.562329ms,503,107,,
1487015690,0,1.605091ms,503,107,,
1487015691,0,2.84346ms,503,107,,"mysql start
mysql_proxy start
nfs_server done"
1487015692,0,2.987087ms,503,107,,
1487015693,0,1.651029ms,503,107,,
1487015694,0,1.51248ms,503,107,,
1487015695,0,1.452307ms,503,107,,
1487015696,0,4.423844ms,503,107,,
1487015697,0,1.575663ms,503,107,,
1487015698,0,1.750595ms,503,107,,
1487015699,0,1.582104ms,503,107,,
1487015700,0,1.492095ms,503,107,,
1487015701,0,1.602539ms,503,107,,
1487015702,0,1.627052ms,503,107,,
1487015703,0,1.436939ms,503,107,,
1487015704,0,1.523813ms,503,107,,
1487015705,0,1.813997ms,503,107,,
1487015706,0,1.50239ms,503,107,,
1487015707,0,1.661457ms,503,107,,
1487015708,0,1.666238ms,503,107,,
1487015709,0,1.579855ms,503,107,,
1487015710,0,1.539147ms,503,107,,
1487015711,0,1.653738ms,503,107,,
1487015712,0,1.534374ms,503,107,,
1487015713,0,1.559265ms,503,107,,
1487015714,0,1.593067ms,503,107,,
1487015715,0,5.124329ms,503,107,,
1487015716,0,1.815482ms,503,107,,
1487015717,0,3.898382ms,503,107,,
1487015718,0,1.708281ms,503,107,,
1487015719,0,3.455328ms,503,107,,
1487015720,0,1.637414ms,503,107,,
1487015721,0,1.457892ms,503,107,,
1487015722,0,1.922232ms,503,107,,
1487015723,0,1.570858ms,503,107,,
1487015724,0,1.548768ms,503,107,,
1487015725,0,1.517237ms,503,107,,
1487015726,0,1.507011ms,503,107,,
1487015727,0,1.429212ms,503,107,,
1487015728,0,1.455935ms,503,107,,
1487015729,0,1.471428ms,503,107,,
1487015730,0,1.333682ms,503,107,,
1487015731,0,1.567944ms,503,107,,
1487015732,0,1.531891ms,503,107,,
1487015733,0,1.52476ms,503,107,,
1487015734,0,1.687541ms,503,107,,
1487015735,0,1.354619ms,503,107,,
1487015736,0,1.442847ms,503,107,,
1487015737,0,1.515218ms,503,107,,
1487015738,0,1.467932ms,503,107,,
1487015739,0,1.601864ms,503,107,,
1487015740,0,1.601514ms,503,107,,
1487015741,0,1.536ms,503,107,,
1487015742,0,1.400166ms,503,107,,
1487015743,0,1.62226ms,503,107,,
1487015744,0,1.684161ms,503,107,,
1487015745,0,1.482693ms,503,107,,
1487015746,0,1.57485ms,503,107,,
1487015747,0,1.62455ms,503,107,,mysql_proxy done
1487015748,0,1.634974ms,503,107,,
1487015749,0,1.588867ms,503,107,,
1487015750,0,1.422247ms,503,107,,
1487015751,0,1.606741ms,503,107,,
1487015752,0,1.582983ms,503,107,,
1487015753,0,1.511984ms,503,107,,
1487015754,0,1.353819ms,503,107,,
1487015755,0,1.527434ms,503,107,,"uaa start
mysql done"
1487015756,0,1.714898ms,503,107,,
1487015757,0,1.492806ms,503,107,,
1487015758,0,1.773862ms,503,107,,
1487015759,0,1.537608ms,503,107,,
1487015760,0,1.455207ms,503,107,,
1487015761,0,1.501285ms,503,107,,
1487015762,0,1.580153ms,503,107,,
1487015763,0,1.451484ms,503,107,,
1487015764,0,1.695852ms,503,107,,
1487015765,0,1.61939ms,503,107,,
1487015766,0,1.5451ms,503,107,,
1487015767,0,1.506166ms,503,107,,
1487015768,0,1.537499ms,503,107,,
1487015769,0,1.763582ms,503,107,,
1487015770,0,1.566256ms,503,107,,
1487015771,0,1.449212ms,503,107,,
1487015772,0,1.423424ms,503,107,,
1487015773,0,1.576554ms,503,107,,
1487015774,0,1.523669ms,503,107,,
1487015775,0,1.613076ms,503,107,,
1487015776,0,1.524806ms,503,107,,
1487015777,0,1.554705ms,503,107,,
1487015778,0,1.515894ms,503,107,,
1487015779,0,1.413ms,503,107,,
1487015780,0,1.475351ms,503,107,,
1487015781,0,1.588377ms,503,107,,
1487015782,0,1.518313ms,503,107,,
1487015783,0,1.55483ms,503,107,,
1487015784,0,1.650291ms,503,107,,
1487015785,0,1.441953ms,503,107,,
1487015786,0,1.518658ms,503,107,,
1487015787,0,1.503375ms,503,107,,
1487015788,0,5.985402ms,503,107,,
1487015789,0,1.758549ms,503,107,,
1487015790,0,1.464623ms,503,107,,
1487015791,0,1.532162ms,503,107,,
1487015792,0,1.629645ms,503,107,,
1487015793,0,1.370598ms,503,107,,
1487015794,0,1.543533ms,503,107,,
1487015795,0,1.524189ms,503,107,,
1487015796,0,1.595515ms,503,107,,
1487015797,0,1.395577ms,503,107,,
1487015798,0,1.66185ms,503,107,,
1487015799,0,1.610569ms,503,107,,
1487015800,0,1.61831ms,503,107,,
1487015801,0,1.491772ms,503,107,,
1487015802,0,1.39482ms,503,107,,
1487015803,0,1.642869ms,503,107,,
1487015804,0,1.501016ms,503,107,,
1487015805,0,1.475399ms,503,107,,
1487015806,0,1.578016ms,503,107,,
1487015808,0,1.323832ms,503,107,,
1487015809,0,1.509463ms,503,107,,
1487015810,0,1.484003ms,503,107,,
1487015811,0,1.379547ms,503,107,,
1487015812,0,1.497346ms,503,107,,
1487015813,0,1.403768ms,503,107,,
1487015814,0,1.537601ms,503,107,,
1487015815,0,1.623751ms,503,107,,
1487015816,0,1.600139ms,503,107,,
1487015817,0,1.531691ms,503,107,,
1487015818,0,1.460729ms,503,107,,"cloud_controller start
uaa done"
1487015819,0,1.575616ms,503,107,,
1487015820,0,1.619222ms,503,107,,
1487015821,0,1.74638ms,503,107,,
1487015822,0,1.835174ms,503,107,,
1487015823,0,1.584288ms,503,107,,
1487015824,0,1.474377ms,503,107,,
1487015825,0,1.530012ms,503,107,,
1487015826,0,1.589252ms,503,107,,
1487015827,0,1.498647ms,503,107,,
1487015828,0,1.765243ms,503,107,,
1487015829,0,1.68108ms,503,107,,
